ProductKey;ProductSubcategoryKey;EnglishProductCategoryName;FrenchProductCategoryName;SpanishProductCategoryName;WeightUnitMeasureCode;SizeUnitMeasureCode;EnglishProductName;SpanishProductName;FrenchProductName;StandardCost;FinishedGoodsFlag;Color;SafetyStockLevel;ListPrice;Size;SizeRange;Weight;DaysToManufacture;ProductLine;DealerPrice;Class;Style;ModelName;EnglishDescription;FrenchDescription;Status
499;16;Components;Composant;Componente;LB ;CM ;HL Touring Frame - Blue, 54;Cuadro de paseo GA: azul, 54;Cadre de vélo de randonnée HL - bleu, 54;601,7437;TRUE;Blue;500;1003,91;54;54-58 CM;3,04;1;T ;602,346;H ;U ;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";"Le cadre HL est profilé afin d'associer élégance et robustesse ; il est prévu pour résister à une utilisation quotidienne intensive. Version hommes.";Current
500;16;Components;Composant;Componente;LB ;CM ;HL Touring Frame - Blue, 60;Cuadro de paseo GA: azul, 60;Cadre de vélo de randonnée HL - bleu, 60;601,7437;TRUE;Blue;500;1003,91;60;60-62 CM;3,08;1;T ;602,346;H ;U ;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";"Le cadre HL est profilé afin d'associer élégance et robustesse ; il est prévu pour résister à une utilisation quotidienne intensive. Version hommes.";Current
501;9;Components;Composant;Componente;G  ;;Rear Derailleur;Desviador trasero;Dérailleur arrière;53,9282;TRUE;Silver;500;121,46;;NA;215;1;;72,876;;;Rear Derailleur;Wide-link design.;Conception liaison large.;Current
502;16;Components;Composant;Componente;LB ;CM ;LL Touring Frame - Blue, 50;Cuadro de paseo GB: azul, 50;Cadre de vélo de randonnée LL - bleu, 50;199,8519;TRUE;Blue;500;333,42;50;48-52 CM;3,1;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";Current
503;16;Components;Composant;Componente;LB ;CM ;LL Touring Frame - Blue, 54;Cuadro de paseo GB: azul, 54;Cadre de vélo de randonnée LL - bleu, 54;199,8519;TRUE;Blue;500;333,42;54;54-58 CM;3,14;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";Current
504;16;Components;Composant;Componente;LB ;CM ;LL Touring Frame - Blue, 58;Cuadro de paseo GB: azul, 58;Cadre de vélo de randonnée LL - bleu, 58;199,8519;TRUE;Blue;500;333,42;58;54-58 CM;3,16;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";Current
505;16;Components;Composant;Componente;LB ;CM ;LL Touring Frame - Blue, 62;Cuadro de paseo GB: azul, 62;Cadre de vélo de randonnée LL - bleu, 62;199,8519;TRUE;Blue;500;333,42;62;60-62 CM;3,2;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";Current
506;16;Components;Composant;Componente;LB ;CM ;LL Touring Frame - Yellow, 44;Cuadro de paseo GB: amarillo, 44;Cadre de vélo de randonnée LL - jaune, 44;199,8519;TRUE;Yellow;500;333,42;44;42-46 CM;3,02;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";Current
507;16;Components;Composant;Componente;LB ;CM ;LL Touring Frame - Yellow, 50;Cuadro de paseo GB: amarillo, 50;Cadre de vélo de randonnée LL - jaune, 50;199,8519;TRUE;Yellow;500;333,42;50;48-52 CM;3,1;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";Current
508;16;Components;Composant;Componente;LB ;CM ;LL Touring Frame - Yellow, 54;Cuadro de paseo GB: amarillo, 54;Cadre de vélo de randonnée LL - jaune, 54;199,8519;TRUE;Yellow;500;333,42;54;54-58 CM;3,14;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";Current
509;16;Components;Composant;Componente;LB ;CM ;LL Touring Frame - Yellow, 58;Cuadro de paseo GB: amarillo, 58;Cadre de vélo de randonnée LL - jaune, 58;199,8519;TRUE;Yellow;500;333,42;58;54-58 CM;3,16;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";Current
510;16;Components;Composant;Componente;LB ;CM ;LL Touring Frame - Blue, 44;Cuadro de paseo GB: azul, 44;Cadre de vélo de randonnée LL - bleu, 44;199,8519;TRUE;Blue;500;333,42;44;42-46 CM;3,02;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.;"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";Current
511;12;Components;Composant;Componente;LB ;CM ;ML Mountain Frame-W - Silver, 40;;;199,3757;TRUE;Silver;500;364,09;40;38-40 CM;2,77;1;M ;218,454;M ;W ;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes.;Current
512;12;Components;Composant;Componente;LB ;CM ;ML Mountain Frame-W - Silver, 42;;;199,3757;TRUE;Silver;500;364,09;42;42-46 CM;2,81;1;M ;218,454;M ;W ;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes.;Current
513;12;Components;Composant;Componente;LB ;CM ;ML Mountain Frame-W - Silver, 46;;;199,3757;TRUE;Silver;500;364,09;46;42-46 CM;2,85;1;M ;218,454;M ;W ;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes.;Current
514;6;Components;Composant;Componente;G  ;;Rear Brakes;Frenos traseros;Freins arrière;47,286;TRUE;Silver;500;106,5;;NA;317;1;;63,9;;;Rear Brakes;;;Current
515;15;Components;Composant;Componente;;;LL Mountain Seat/Saddle;;;12,0413;TRUE;NA;500;27,12;;NA;;1;M ;16,272;L ;;LL Mountain Seat/Saddle 2;Synthetic leather. Features gel for increased comfort.;Cuir synthétique. Confort amélioré grâce au couvre-selle en gel.;Current
516;15;Components;Composant;Componente;;;ML Mountain Seat/Saddle;;;17,3782;TRUE;NA;500;39,14;;NA;;1;M ;23,484;M ;;ML Mountain Seat/Saddle 2;Designed to absorb shock.;Conçu pour absorber les chocs.;Current
517;15;Components;Composant;Componente;;;HL Mountain Seat/Saddle;;;23,3722;TRUE;NA;500;52,64;;NA;;1;M ;31,584;H ;;HL Mountain Seat/Saddle 2;Anatomic design for a full-day of riding in comfort. Durable leather.;Conception ergonomique pour randonnée longue distance confortable. Cuir de qualité.;Current
518;15;Components;Composant;Componente;;;LL Road Seat/Saddle;Sillín/asiento de carretera GB;Selle de vélo de route LL;12,0413;TRUE;NA;500;27,12;;NA;;1;R ;16,272;L ;;LL Road Seat/Saddle 1;Lightweight foam-padded saddle.;Selle légère avec renfort en mousse.;Current
519;15;Components;Composant;Componente;;;ML Road Seat/Saddle;Sillín/asiento de carretera GM;Selle de vélo de route ML;17,3782;TRUE;NA;500;39,14;;NA;;1;T ;23,484;M ;;ML Road Seat/Saddle 2;Rubber bumpers absorb bumps.;Amortisseurs en caoutchouc pour absorber les bosses.;Current
520;15;Components;Composant;Componente;;;HL Road Seat/Saddle;Sillín/asiento de carretera GA;Selle de vélo de route HL;23,3722;TRUE;NA;500;52,64;;NA;;1;R ;31,584;H ;;HL Road Seat/Saddle 2;Lightweight kevlar racing saddle. Leather.;Selle de course légère en Kevlar. Cuir.;Current
521;15;Components;Composant;Componente;;;LL Touring Seat/Saddle;Sillín/asiento de paseo GB;Selle de vélo de randonnée LL;12,0413;TRUE;NA;500;27,12;;NA;;1;T ;16,272;L ;;LL Touring Seat/Saddle;Comfortable, ergonomically shaped gel saddle.;Selle confortable et ergonomique profilée avec couvre-selle en gel.;Current
522;15;Components;Composant;Componente;;;ML Touring Seat/Saddle;Sillín/asiento de paseo GM;Selle de vélo de randonnée ML;17,3782;TRUE;NA;500;39,14;;NA;;1;T ;23,484;M ;;ML Touring Seat/Saddle;New design relieves pressure for long rides.;Nouvelle conception pour éviter la fatigue lors des longues randonnées.;Current
523;15;Components;Composant;Componente;;;HL Touring Seat/Saddle;Sillín/asiento de paseo GA;Selle de vélo de randonnée HL;23,3722;TRUE;NA;500;52,64;;NA;;1;T ;31,584;H ;;HL Touring Seat/Saddle;Cut-out shell for a more comfortable ride.;Cadre profilé pour améliorer le confort.;Current
524;12;Components;Composant;Componente;LB ;CM ;LL Mountain Frame - Silver, 42;;;144,5938;TRUE;Silver;500;264,05;42;42-46 CM;2,92;1;M ;158,43;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.;Current
525;12;Components;Composant;Componente;LB ;CM ;LL Mountain Frame - Silver, 44;;;144,5938;TRUE;Silver;500;264,05;44;42-46 CM;2,96;1;M ;158,43;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.;Current
526;12;Components;Composant;Componente;LB ;CM ;LL Mountain Frame - Silver, 48;;;144,5938;TRUE;Silver;500;264,05;48;48-52 CM;3;1;M ;158,43;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.;Current
527;12;Components;Composant;Componente;LB ;CM ;LL Mountain Frame - Silver, 52;;;144,5938;TRUE;Silver;500;264,05;52;48-52 CM;3,04;1;M ;158,43;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.;Current
528;37;Accessories;Accessoire;Accesorio;;;Mountain Tire Tube;Cubierta para cámara de montaña;Chambre à air de VTT;1,8663;TRUE;NA;500;4,99;;NA;;0;M ;2,994;;;Mountain Tire Tube;Self-sealing tube.;Tube à autovulcanisation.;Current
529;37;Accessories;Accessoire;Accesorio;;;Road Tire Tube;Cubierta para cámara de carretera;Chambre à air de vélo de route;1,4923;TRUE;NA;500;3,99;;NA;;0;R ;2,394;;;Road Tire Tube;Conventional all-purpose tube.;Tube classique tous usages.;Current
530;37;Accessories;Accessoire;Accesorio;;;Touring Tire Tube;Cubierta para cámara de paseo;Chambre à air de vélo de randonnée;1,8663;TRUE;NA;500;4,99;;NA;;0;T ;2,994;;;Touring Tire Tube;General purpose tube.;Tube à usage générique.;Current
531;12;Components;Composant;Componente;LB ;CM ;LL Mountain Frame - Black, 42;;;136,785;TRUE;Black;500;249,79;42;42-46 CM;2,92;1;M ;149,874;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.;Current
532;12;Components;Composant;Componente;LB ;CM ;LL Mountain Frame - Black, 44;;;136,785;TRUE;Black;500;249,79;44;42-46 CM;2,96;1;M ;149,874;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.;Current
533;12;Components;Composant;Componente;LB ;CM ;LL Mountain Frame - Black, 48;;;136,785;TRUE;Black;500;249,79;48;48-52 CM;3;1;M ;149,874;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.;Current
534;12;Components;Composant;Componente;LB ;CM ;LL Mountain Frame - Black, 52;;;136,785;TRUE;Black;500;249,79;52;48-52 CM;3,04;1;M ;149,874;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.;Current
535;37;Accessories;Accessoire;Accesorio;;;LL Mountain Tire;Cubierta de montaña GB;Pneu de VTT LL;9,3463;TRUE;NA;500;24,99;;NA;;0;M ;14,994;L ;;LL Mountain Tire;Comparible traction, less expensive wire bead casing.;Traction comparable aux modèles haut de gamme, gomme de pneu moins chère.;Current
536;37;Accessories;Accessoire;Accesorio;;;ML Mountain Tire;Cubierta de montaña GM;Pneu de VTT ML;11,2163;TRUE;NA;500;29,99;;NA;;0;M ;17,994;M ;;ML Mountain Tire;Great traction, high-density rubber.;Grande traction, caoutchouc haute densité.;Current
537;37;Accessories;Accessoire;Accesorio;;;HL Mountain Tire;Cubierta de montaña GA;Pneu de VTT HL;13,09;TRUE;NA;500;35;;NA;;0;M ;21;H ;;HL Mountain Tire;Incredible traction, lightweight carbon reinforced.;"Traction exceptionnelle ; carbone léger renforcé.";Current
538;37;Accessories;Accessoire;Accesorio;;;LL Road Tire;Cubierta de carretera GB;Pneu de vélo de route LL;8,0373;TRUE;NA;500;21,49;;NA;;0;R ;12,894;L ;;LL Road Tire;Same great treads as more expensive tire with a less expensive wire bead casing.;Même dessin que les pneus plus chers, mais doté d'une gomme moins chère.;Current
539;37;Accessories;Accessoire;Accesorio;;;ML Road Tire;Cubierta de carretera GM;Pneu de vélo de route ML;9,3463;TRUE;NA;500;24,99;;NA;;0;R ;14,994;M ;;ML Road Tire;Higher density rubber.;Caoutchouc plus dense que sur les autres modèles.;Current
540;37;Accessories;Accessoire;Accesorio;;;HL Road Tire;Cubierta de carretera GA;Pneu de vélo de route HL;12,1924;TRUE;NA;500;32,6;;NA;;0;R ;19,56;H ;;HL Road Tire;Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.;Carbone léger renforcé pour un confort de conduite inégalé, sans ajout de poids.;Current
541;37;Accessories;Accessoire;Accesorio;;;Touring Tire;Cubierta de paseo;Pneu de vélo de randonnée;10,8423;TRUE;NA;500;28,99;;NA;;0;T ;17,394;;;Touring Tire;High-density rubber.;Caoutchouc haute densité.;Current
542;13;Components;Composant;Componente;G  ;;LL Mountain Pedal;Pedal de montaña GB;Pédale de VTT LL;17,9776;TRUE;Silver/Black;500;40,49;;NA;218;1;M ;24,294;L ;;LL Mountain Pedal;"Expanded platform so you can ride in any shoes; great for all-around riding.";"Plate-forme allongée permettant de rouler avec tous types de chaussures ; idéal pour la randonnée.";Current
543;13;Components;Composant;Componente;G  ;;ML Mountain Pedal;Pedal de montaña GM;Pédale de VTT ML;27,568;TRUE;Silver/Black;500;62,09;;NA;215;1;M ;37,254;M ;;ML Mountain Pedal;Lightweight, durable, clipless pedal with adjustable tension.;Pédales automatiques légères et robustes avec tension réglable.;Current
544;13;Components;Composant;Componente;G  ;;HL Mountain Pedal;Pedal de montaña GA;Pédale de VTT HL;35,9596;TRUE;Silver/Black;500;80,99;;NA;185;1;M ;48,594;H ;;HL Mountain Pedal;"Stainless steel; designed to shed mud easily.";"Acier inoxydable ; facile à nettoyer.";Current
545;13;Components;Composant;Componente;G  ;;LL Road Pedal;Pedal de carretera GB;Pédale de vélo de route LL;17,9776;TRUE;Silver/Black;500;40,49;;NA;189;1;R ;24,294;L ;;LL Road Pedal;Clipless pedals - aluminum.;Pédales automatiques - aluminium.;Current
546;13;Components;Composant;Componente;G  ;;ML Road Pedal;Pedal de carretera GM;Pédale de vélo de route ML;27,568;TRUE;Silver/Black;500;62,09;;NA;168;1;R ;37,254;M ;;ML Road Pedal;Lightweight aluminum alloy construction.;Fabrication en alliage d'aluminium léger.;Current
547;13;Components;Composant;Componente;G  ;;HL Road Pedal;Pedal de carretera GA;Pédale de vélo de route HL;35,9596;TRUE;Silver/Black;500;80,99;;NA;149;1;R ;48,594;H ;;HL Road Pedal;Top-of-the-line clipless pedals with adjustable tension.;Pédales automatiques haut de gamme avec tension réglable.;Current
548;13;Components;Composant;Componente;;;Touring Pedal;Pedal de paseo;Pédale de vélo de randonnée;35,9596;TRUE;Silver/Black;500;80,99;;NA;;1;T ;48,594;;;Touring Pedal;A stable pedal for all-day riding.;Pédale stable pour longs trajets.;Current
549;12;Components;Composant;Componente;LB ;CM ;ML Mountain Frame-W - Silver, 38;;;199,3757;TRUE;Silver;500;364,09;38;38-40 CM;2,73;2;M ;218,454;M ;W ;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.;Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes.;Current
550;12;Components;Composant;Componente;LB ;CM ;LL Mountain Frame - Black, 40;;;136,785;TRUE;Black;500;249,79;40;38-40 CM;2,88;2;M ;149,874;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.;Current
551;12;Components;Composant;Componente;LB ;CM ;LL Mountain Frame - Silver, 40;;;144,5938;TRUE;Silver;500;264,05;40;38-40 CM;2,88;2;M ;158,43;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.;Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.;Current
552;9;Components;Composant;Componente;G  ;;Front Derailleur;Desviador delantero;Dérailleur avant;40,6216;TRUE;Silver;500;91,49;;NA;88;1;;54,894;;;Front Derailleur;Wide-link design.;Conception liaison large.;Current
553;4;Components;Composant;Componente;;;LL Touring Handlebars;Manillar de paseo GB;Poignées de vélo de randonnée LL;20,464;TRUE;NA;500;46,09;;NA;;1;T ;27,654;L ;;LL Touring Handlebars;Unique shape reduces fatigue for entry level riders.;Forme très réussie destinée à diminuer la fatigue des cyclistes occasionnels.;Current
554;4;Components;Composant;Componente;;;HL Touring Handlebars;Manillar de paseo GA;Poignées de vélo de randonnée HL;40,6571;TRUE;NA;500;91,57;;NA;;1;T ;54,942;H ;;HL Touring Handlebars;A light yet stiff aluminum bar for long distance riding.;Barre d'appui en aluminium légère et solide pour les longues randonnées.;Current
555;6;Components;Composant;Componente;G  ;;Front Brakes;Frenos delanteros;Freins avant;47,286;TRUE;Silver;500;106,5;;NA;317;1;;63,9;;;Front Brakes;"All-weather brake pads; provides superior stopping by applying more surface to the rim.";"Patins de freinage pour tous les temps ; freinage renforcé par l'application d'une plus grande surface sur la jante.";Current
556;8;Components;Composant;Componente;G  ;;LL Crankset;Bielas GB;Pédalier LL;77,9176;TRUE;Black;500;175,49;;NA;600;1;;105,294;L ;;LL Crankset;Super rigid spindle.;Axe très rigide.;Current
557;8;Components;Composant;Componente;G  ;;ML Crankset;Bielas GM;Pédalier ML;113,8816;TRUE;Black;500;256,49;;NA;635;1;;153,894;M ;;ML Crankset;High-strength crank arm.;Manivelle haute résistance.;Current
558;8;Components;Composant;Componente;G  ;;HL Crankset;Bielas GA;Pédalier HL;179,8156;TRUE;Black;500;404,99;;NA;575;1;;242,994;H ;;HL Crankset;"Triple crankset; alumunim crank arm; flawless shifting.";"Pédalier triple plateaux ; manivelle en aluminium ; changement de braquet impeccable.";Current
559;7;Components;Composant;Componente;;;Chain;Cadena;Chaîne;8,9866;TRUE;Silver;500;20,24;;NA;;1;;12,144;;;Chain;Superior shifting performance.;Système de changement de vitesse très performant.;Current
560;3;Bikes;Vélo;Bicicleta;LB ;CM ;Touring-2000 Blue, 60;Paseo: 2000, azul, 60;Vélo de randonnée 2000 bleu, 60;755,1508;TRUE;Blue;100;1214,85;60;60-62 CM;27,9;4;T ;728,91;M ;U ;Touring-2000;The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.;La selle rembourrée offre un confort optimal. Le porte-bagages nouvellement remanié offre diverses possibilités d'ajout de paniers ou de sacoches. Ce vélo reste parfaitement stable une fois chargé.;Current
561;3;Bikes;Vélo;Bicicleta;LB ;CM ;Touring-1000 Yellow, 46;Paseo: 1000, amarilla, 46;Vélo de randonnée 1000 jaune, 46;1481,9379;TRUE;Yellow;100;2384,07;46;42-46 CM;25,13;4;T ;1430,442;H ;U ;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.;Current
562;3;Bikes;Vélo;Bicicleta;LB ;CM ;Touring-1000 Yellow, 50;Paseo: 1000, amarilla, 50;Vélo de randonnée 1000 jaune, 50;1481,9379;TRUE;Yellow;100;2384,07;50;48-52 CM;25,42;4;T ;1430,442;H ;U ;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.;Current
563;3;Bikes;Vélo;Bicicleta;LB ;CM ;Touring-1000 Yellow, 54;Paseo: 1000, amarilla, 54;Vélo de randonnée 1000 jaune, 54;1481,9379;TRUE;Yellow;100;2384,07;54;54-58 CM;25,68;4;T ;1430,442;H ;U ;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.;Current
564;3;Bikes;Vélo;Bicicleta;LB ;CM ;Touring-1000 Yellow, 60;Paseo: 1000, amarilla, 60;Vélo de randonnée 1000 jaune, 60;1481,9379;TRUE;Yellow;100;2384,07;60;60-62 CM;25,9;4;T ;1430,442;H ;U ;Touring-1000;Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.;Voyagez confortablement et avec élégance. Confort et sécurité maximum. Large éventail de vitesses pour gravir toutes les côtes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.;Current
565;3;Bikes;Vélo;Bicicleta;LB ;CM ;Touring-3000 Blue, 54;Paseo: 3000, azul, 54;Vélo de randonnée 3000 bleu, 54;461,4448;TRUE;Blue;100;742,35;54;54-58 CM;29,68;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end.;Current
566;3;Bikes;Vélo;Bicicleta;LB ;CM ;Touring-3000 Blue, 58;Paseo: 3000, azul, 58;Vélo de randonnée 3000 bleu, 58;461,4448;TRUE;Blue;100;742,35;58;54-58 CM;29,9;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end.;Current
567;3;Bikes;Vélo;Bicicleta;LB ;CM ;Touring-3000 Blue, 62;Paseo: 3000, azul, 62;Vélo de randonnée 3000 bleu, 62;461,4448;TRUE;Blue;100;742,35;62;60-62 CM;30;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end.;Current
568;3;Bikes;Vélo;Bicicleta;LB ;CM ;Touring-3000 Yellow, 44;Paseo: 3000, amarilla, 44;Vélo de randonnée 3000 jaune, 44;461,4448;TRUE;Yellow;100;742,35;44;42-46 CM;28,77;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end.;Current
569;3;Bikes;Vélo;Bicicleta;LB ;CM ;Touring-3000 Yellow, 50;Paseo: 3000, amarilla, 50;Vélo de randonnée 3000 jaune, 50;461,4448;TRUE;Yellow;100;742,35;50;48-52 CM;29,13;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end.;Current
570;3;Bikes;Vélo;Bicicleta;LB ;CM ;Touring-3000 Yellow, 54;Paseo: 3000, amarilla, 54;Vélo de randonnée 3000 jaune, 54;461,4448;TRUE;Yellow;100;742,35;54;54-58 CM;29,42;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end.;Current
571;3;Bikes;Vélo;Bicicleta;LB ;CM ;Touring-3000 Yellow, 58;Paseo: 3000, amarilla, 58;Vélo de randonnée 3000 jaune, 58;461,4448;TRUE;Yellow;100;742,35;58;54-58 CM;29,79;4;T ;445,41;L ;U ;Touring-3000;All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.;Vélo de qualité pour tous usages, doté d'un bon niveau de confort et de sécurité. Présente des pneus plus larges et plus stables pour les sorties en ville ou les randonnées du week-end.;Current
